Date,Open*,High,Low,Close**,Volume,Market Cap
24-Mar-21,"$1,678.00 ","$1,740.43 ","$1,570.79 ","$1,593.41 ","$31,228,051,473 ","$183,540,070,277 "
23-Mar-21,"$1,690.87 ","$1,725.11 ","$1,662.54 ","$1,678.65 ","$21,998,237,965 ","$193,335,618,291 "
22-Mar-21,"$1,788.36 ","$1,811.97 ","$1,674.30 ","$1,691.33 ","$23,599,296,129 ","$194,773,638,866 "
21-Mar-21,"$1,812.61 ","$1,823.35 ","$1,764.14 ","$1,788.22 ","$22,977,404,620 ","$205,906,557,856 "
20-Mar-21,"$1,817.52 ","$1,874.71 ","$1,811.73 ","$1,812.63 ","$22,677,674,970 ","$208,693,780,293 "
19-Mar-21,"$1,782.57 ","$1,841.20 ","$1,746.47 ","$1,817.62 ","$21,249,297,710 ","$209,243,467,429 "
18-Mar-21,"$1,823.16 ","$1,848.65 ","$1,705.72 ","$1,782.86 ","$23,263,845,504 ","$205,216,840,694 "
17-Mar-21,"$1,807.06 ","$1,839.82 ","$1,749.18 ","$1,823.45 ","$24,512,917,348 ","$209,864,815,743 "
16-Mar-21,"$1,792.41 ","$1,817.06 ","$1,720.05 ","$1,806.97 ","$23,828,509,590 ","$207,943,962,562 "
15-Mar-21,"$1,854.09 ","$1,889.20 ","$1,749.61 ","$1,791.70 ","$26,244,738,810 ","$206,162,475,256 "
14-Mar-21,"$1,923.86 ","$1,930.78 ","$1,845.12 ","$1,854.56 ","$19,344,589,211 ","$213,370,626,930 "
13-Mar-21,"$1,772.17 ","$1,937.65 ","$1,733.64 ","$1,924.69 ","$25,014,689,475 ","$221,411,849,363 "
12-Mar-21,"$1,826.55 ","$1,839.50 ","$1,728.98 ","$1,772.10 ","$22,435,821,312 ","$203,835,039,480 "
11-Mar-21,"$1,798.03 ","$1,843.82 ","$1,734.62 ","$1,826.19 ","$24,013,132,909 ","$210,032,453,964 "
10-Mar-21,"$1,868.49 ","$1,873.80 ","$1,766.49 ","$1,799.17 ","$25,154,173,185 ","$206,899,711,010 "
9-Mar-21,"$1,835.15 ","$1,868.05 ","$1,804.27 ","$1,868.05 ","$23,461,244,507 ","$214,795,762,868 "
8-Mar-21,"$1,724.23 ","$1,835.19 ","$1,670.94 ","$1,834.73 ","$27,630,991,158 ","$210,939,589,076 "
7-Mar-21,"$1,655.39 ","$1,730.92 ","$1,636.56 ","$1,723.15 ","$23,809,935,410 ","$198,088,541,070 "
6-Mar-21,"$1,532.37 ","$1,669.11 ","$1,519.14 ","$1,654.74 ","$22,746,262,366 ","$190,201,808,027 "
5-Mar-21,"$1,541.54 ","$1,547.88 ","$1,450.89 ","$1,533.27 ","$21,067,146,937 ","$176,219,185,802 "
4-Mar-21,"$1,574.62 ","$1,622.95 ","$1,511.10 ","$1,541.91 ","$22,906,118,718 ","$177,191,062,441 "
3-Mar-21,"$1,491.45 ","$1,650.36 ","$1,481.91 ","$1,575.85 ","$22,674,780,680 ","$181,069,778,316 "
2-Mar-21,"$1,564.06 ","$1,597.61 ","$1,461.33 ","$1,492.61 ","$22,523,669,722 ","$171,484,736,319 "
1-Mar-21,"$1,417.15 ","$1,567.69 ","$1,416.42 ","$1,564.71 ","$24,032,838,645 ","$179,746,905,786 "
28-Feb-21,"$1,459.86 ","$1,468.39 ","$1,300.47 ","$1,416.05 ","$27,637,026,080 ","$162,650,415,374 "
27-Feb-21,"$1,446.93 ","$1,524.93 ","$1,433.79 ","$1,459.97 ","$20,742,103,233 ","$167,675,937,684 "
26-Feb-21,"$1,478.65 ","$1,559.03 ","$1,407.98 ","$1,446.03 ","$31,435,997,881 ","$166,055,498,546 "
25-Feb-21,"$1,625.39 ","$1,670.22 ","$1,465.06 ","$1,475.70 ","$24,481,681,873 ","$169,442,679,395 "
24-Feb-21,"$1,571.48 ","$1,710.98 ","$1,511.02 ","$1,626.58 ","$31,329,000,537 ","$186,743,952,486 "
23-Feb-21,"$1,781.41 ","$1,781.41 ","$1,378.84 ","$1,570.20 ","$52,029,864,713 ","$180,251,030,148 "
22-Feb-21,"$1,935.56 ","$1,936.45 ","$1,580.63 ","$1,781.99 ","$42,409,646,036 ","$204,538,978,050 "
21-Feb-21,"$1,918.67 ","$1,974.26 ","$1,890.37 ","$1,935.60 ","$23,626,547,717 ","$222,144,116,574 "
20-Feb-21,"$1,959.90 ","$2,036.29 ","$1,830.53 ","$1,919.53 ","$34,696,091,102 ","$220,274,162,486 "
19-Feb-21,"$1,938.86 ","$1,969.55 ","$1,896.68 ","$1,960.16 ","$26,268,814,253 ","$224,910,293,534 "
18-Feb-21,"$1,848.21 ","$1,949.90 ","$1,848.21 ","$1,937.45 ","$28,255,902,969 ","$222,277,377,811 "
17-Feb-21,"$1,781.35 ","$1,853.67 ","$1,736.71 ","$1,848.46 ","$35,955,412,703 ","$212,042,961,268 "
16-Feb-21,"$1,778.95 ","$1,824.52 ","$1,729.64 ","$1,781.07 ","$34,269,369,268 ","$204,288,110,917 "
15-Feb-21,"$1,804.68 ","$1,833.83 ","$1,683.91 ","$1,779.79 ","$38,955,610,883 ","$204,117,703,894 "
14-Feb-21,"$1,814.37 ","$1,848.15 ","$1,789.91 ","$1,805.08 ","$31,439,114,900 ","$206,994,111,570 "
13-Feb-21,"$1,843.99 ","$1,871.60 ","$1,770.61 ","$1,814.11 ","$35,359,490,535 ","$208,004,282,358 "
12-Feb-21,"$1,783.49 ","$1,861.36 ","$1,744.17 ","$1,843.53 ","$37,905,036,865 ","$211,353,402,278 "
11-Feb-21,"$1,743.71 ","$1,806.54 ","$1,708.68 ","$1,783.80 ","$36,021,495,262 ","$204,480,686,291 "
10-Feb-21,"$1,768.04 ","$1,826.70 ","$1,686.54 ","$1,744.24 ","$41,916,084,617 ","$199,922,942,888 "
9-Feb-21,"$1,746.93 ","$1,815.96 ","$1,711.62 ","$1,768.04 ","$44,180,727,529 ","$202,625,894,959 "
8-Feb-21,"$1,613.64 ","$1,770.59 ","$1,571.58 ","$1,746.62 ","$48,012,285,956 ","$200,147,673,571 "
7-Feb-21,"$1,677.61 ","$1,690.04 ","$1,501.75 ","$1,614.23 ","$39,889,440,151 ","$184,955,254,625 "
6-Feb-21,"$1,717.80 ","$1,738.31 ","$1,649.07 ","$1,677.85 ","$39,873,420,648 ","$192,221,649,234 "
5-Feb-21,"$1,594.79 ","$1,756.51 ","$1,594.79 ","$1,718.65 ","$40,108,628,454 ","$196,873,128,687 "
4-Feb-21,"$1,661.17 ","$1,689.19 ","$1,561.85 ","$1,594.76 ","$44,396,871,836 ","$182,660,183,410 "
3-Feb-21,"$1,514.77 ","$1,660.91 ","$1,510.01 ","$1,660.91 ","$41,874,566,399 ","$190,213,812,447 "
2-Feb-21,"$1,369.51 ","$1,542.99 ","$1,362.77 ","$1,515.19 ","$45,437,142,801 ","$173,505,318,779 "
1-Feb-21,"$1,314.86 ","$1,373.85 ","$1,274.36 ","$1,369.04 ","$29,210,670,920 ","$156,750,867,717 "
31-Jan-21,"$1,376.82 ","$1,378.92 ","$1,288.50 ","$1,314.99 ","$25,198,853,581 ","$150,543,956,657 "
30-Jan-21,"$1,382.23 ","$1,402.40 ","$1,328.53 ","$1,376.12 ","$30,616,574,234 ","$157,523,498,333 "
29-Jan-21,"$1,369.09 ","$1,428.98 ","$1,292.24 ","$1,382.52 ","$53,611,955,259 ","$158,238,360,146 "
28-Jan-21,"$1,251.28 ","$1,356.29 ","$1,226.17 ","$1,332.49 ","$34,637,234,789 ","$152,494,242,714 "
27-Jan-21,"$1,358.33 ","$1,368.07 ","$1,215.31 ","$1,253.19 ","$39,394,416,990 ","$143,401,382,573 "
26-Jan-21,"$1,323.74 ","$1,376.09 ","$1,253.34 ","$1,357.06 ","$41,572,917,750 ","$155,269,118,237 "
25-Jan-21,"$1,390.64 ","$1,467.78 ","$1,304.97 ","$1,324.41 ","$43,565,777,745 ","$151,516,304,275 "
24-Jan-21,"$1,231.21 ","$1,395.11 ","$1,225.27 ","$1,391.61 ","$36,418,163,554 ","$159,184,556,292 "
23-Jan-21,"$1,235.27 ","$1,272.15 ","$1,200.89 ","$1,230.99 ","$27,253,895,441 ","$140,794,949,838 "
22-Jan-21,"$1,118.89 ","$1,271.69 ","$1,046.60 ","$1,236.51 ","$43,918,338,506 ","$141,409,699,225 "
21-Jan-21,"$1,382.68 ","$1,382.68 ","$1,098.48 ","$1,121.57 ","$45,932,464,754 ","$128,249,677,791 "
20-Jan-21,"$1,375.25 ","$1,405.74 ","$1,243.30 ","$1,382.27 ","$46,784,030,909 ","$158,042,129,137 "
19-Jan-21,"$1,257.43 ","$1,432.30 ","$1,254.52 ","$1,377.30 ","$47,195,935,190 ","$157,454,089,945 "
18-Jan-21,"$1,230.31 ","$1,259.45 ","$1,187.31 ","$1,257.28 ","$25,817,455,560 ","$143,716,601,983 "
17-Jan-21,"$1,233.45 ","$1,265.64 ","$1,174.39 ","$1,230.17 ","$29,258,032,819 ","$140,601,384,430 "
16-Jan-21,"$1,171.44 ","$1,290.05 ","$1,157.62 ","$1,233.54 ","$32,319,240,157 ","$140,969,419,372 "
15-Jan-21,"$1,221.88 ","$1,250.51 ","$1,090.72 ","$1,171.83 ","$35,972,039,310 ","$133,902,070,141 "
14-Jan-21,"$1,130.23 ","$1,244.16 ","$1,093.06 ","$1,218.45 ","$33,410,915,929 ","$139,212,433,452 "
13-Jan-21,"$1,043.74 ","$1,134.34 ",$994.55 ,"$1,130.74 ","$30,109,792,795 ","$129,175,741,557 "
12-Jan-21,"$1,088.53 ","$1,149.24 ","$1,012.76 ","$1,043.43 ","$37,494,601,692 ","$119,187,795,980 "
11-Jan-21,"$1,261.62 ","$1,261.62 ",$924.92 ,"$1,090.15 ","$60,733,630,300 ","$124,508,608,482 "
10-Jan-21,"$1,280.87 ","$1,347.93 ","$1,194.72 ","$1,262.25 ","$40,616,938,053 ","$144,147,690,009 "
9-Jan-21,"$1,223.74 ","$1,303.87 ","$1,182.27 ","$1,281.08 ","$33,233,105,361 ","$146,280,792,179 "
8-Jan-21,"$1,225.97 ","$1,273.83 ","$1,076.08 ","$1,224.20 ","$44,334,826,666 ","$139,769,385,933 "
7-Jan-21,"$1,208.08 ","$1,282.58 ","$1,167.44 ","$1,225.68 ","$40,468,027,280 ","$139,921,813,992 "
6-Jan-21,"$1,101.00 ","$1,209.43 ","$1,064.23 ","$1,207.11 ","$44,699,914,188 ","$137,786,204,517 "
5-Jan-21,"$1,041.50 ","$1,129.37 ",$986.81 ,"$1,100.01 ","$41,535,932,781 ","$125,545,618,320 "
4-Jan-21,$977.06 ,"$1,153.19 ",$912.31 ,"$1,040.23 ","$56,945,985,763 ","$118,709,509,272 "
3-Jan-21,$774.51 ,"$1,006.57 ",$771.56 ,$975.51 ,"$45,200,463,368 ","$111,309,985,611 "
2-Jan-21,$730.40 ,$786.80 ,$718.11 ,$774.53 ,"$19,740,771,179 ","$88,367,612,520 "
1-Jan-21,$737.71 ,$749.20 ,$719.79 ,$730.37 ,"$13,652,004,358 ","$83,318,539,689 "
31-Dec-20,$751.63 ,$754.30 ,$726.51 ,$737.80 ,"$13,926,846,861 ","$84,156,810,765 "
30-Dec-20,$731.47 ,$754.30 ,$720.99 ,$751.62 ,"$17,294,574,210 ","$85,722,581,849 "
29-Dec-20,$730.36 ,$737.95 ,$692.15 ,$731.52 ,"$18,710,683,199 ","$83,420,334,909 "
28-Dec-20,$683.21 ,$745.88 ,$683.21 ,$730.40 ,"$24,222,565,862 ","$83,282,601,745 "
27-Dec-20,$635.89 ,$711.39 ,$628.33 ,$682.64 ,"$26,093,552,821 ","$77,828,069,141 "
26-Dec-20,$626.50 ,$650.72 ,$617.40 ,$635.84 ,"$14,761,125,202 ","$72,483,025,275 "
25-Dec-20,$611.55 ,$633.06 ,$605.42 ,$626.41 ,"$13,520,927,700 ","$71,400,061,460 "
24-Dec-20,$584.14 ,$613.82 ,$568.60 ,$611.61 ,"$14,317,413,703 ","$69,704,465,560 "
23-Dec-20,$634.82 ,$637.12 ,$560.36 ,$583.71 ,"$15,261,413,038 ","$66,517,758,494 "
22-Dec-20,$609.42 ,$635.08 ,$589.55 ,$634.85 ,"$14,745,890,080 ","$72,336,758,960 "
21-Dec-20,$638.32 ,$646.85 ,$600.84 ,$609.82 ,"$14,419,493,621 ","$69,475,834,115 "
20-Dec-20,$659.19 ,$659.92 ,$625.01 ,$638.29 ,"$13,375,855,442 ","$72,711,065,645 "
19-Dec-20,$654.62 ,$668.77 ,$646.62 ,$659.30 ,"$12,830,893,778 ","$75,095,087,629 "
18-Dec-20,$642.92 ,$662.70 ,$632.36 ,$654.81 ,"$15,756,303,983 ","$74,575,304,995 "
17-Dec-20,$636.15 ,$673.83 ,$628.75 ,$642.87 ,"$25,479,532,147 ","$73,206,412,681 "
16-Dec-20,$589.38 ,$636.64 ,$582.04 ,$636.18 ,"$15,817,248,373 ","$72,436,347,872 "
15-Dec-20,$586.02 ,$596.25 ,$580.63 ,$589.36 ,"$9,326,645,840 ","$67,096,668,322 "
14-Dec-20,$589.78 ,$590.49 ,$577.12 ,$586.01 ,"$8,125,837,102 ","$66,708,003,325 "
13-Dec-20,$568.61 ,$593.78 ,$564.57 ,$589.66 ,"$9,070,377,862 ","$67,115,726,662 "
12-Dec-20,$545.58 ,$573.34 ,$545.25 ,$568.57 ,"$8,534,557,897 ","$64,706,942,226 "
11-Dec-20,$559.68 ,$560.38 ,$537.81 ,$545.80 ,"$11,098,819,124 ","$62,108,208,317 "
10-Dec-20,$573.50 ,$574.60 ,$549.78 ,$559.68 ,"$11,672,582,040 ","$63,680,254,165 "
9-Dec-20,$554.79 ,$577.29 ,$533.00 ,$573.48 ,"$15,855,915,840 ","$65,242,758,700 "
8-Dec-20,$591.90 ,$594.75 ,$552.47 ,$554.83 ,"$14,398,919,320 ","$63,113,292,237 "
7-Dec-20,$601.80 ,$602.92 ,$585.43 ,$591.84 ,"$10,720,480,962 ","$67,315,962,016 "
6-Dec-20,$596.57 ,$606.79 ,$584.41 ,$601.91 ,"$11,290,893,016 ","$68,452,719,868 "
5-Dec-20,$569.35 ,$596.60 ,$563.11 ,$596.60 ,"$13,498,010,566 ","$67,840,334,209 "
4-Dec-20,$616.72 ,$618.98 ,$569.28 ,$569.35 ,"$16,337,589,997 ","$64,734,997,135 "
3-Dec-20,$598.46 ,$622.45 ,$588.35 ,$616.71 ,"$16,146,190,946 ","$70,110,808,538 "
2-Dec-20,$587.26 ,$604.02 ,$578.74 ,$598.35 ,"$16,883,292,129 ","$68,015,797,685 "
1-Dec-20,$615.07 ,$635.16 ,$571.75 ,$587.32 ,"$27,178,964,465 ","$66,754,367,842 "
30-Nov-20,$575.76 ,$615.24 ,$571.54 ,$614.84 ,"$20,276,867,833 ","$69,873,714,778 "
29-Nov-20,$538.26 ,$576.60 ,$531.99 ,$575.76 ,"$15,017,517,758 ","$65,424,084,296 "
28-Nov-20,$517.60 ,$548.04 ,$508.13 ,$538.23 ,"$14,770,243,833 ","$61,152,393,529 "
27-Nov-20,$519.11 ,$530.78 ,$497.24 ,$517.49 ,"$16,831,105,703 ","$58,789,344,389 "
26-Nov-20,$570.51 ,$575.64 ,$485.50 ,$518.80 ,"$31,104,004,592 ","$58,930,920,929 "
25-Nov-20,$603.90 ,$605.09 ,$559.67 ,$570.69 ,"$20,088,492,893 ","$64,816,875,593 "
24-Nov-20,$608.52 ,$621.17 ,$593.84 ,$603.90 ,"$23,281,758,100 ","$68,580,780,139 "
23-Nov-20,$558.06 ,$609.99 ,$551.27 ,$608.45 ,"$27,272,302,872 ","$69,089,845,802 "
22-Nov-20,$549.49 ,$579.37 ,$514.52 ,$558.07 ,"$21,967,049,601 ","$63,361,036,976 "
21-Nov-20,$509.74 ,$550.23 ,$504.24 ,$549.49 ,"$20,757,099,184 ","$62,379,287,099 "
20-Nov-20,$471.63 ,$513.61 ,$471.63 ,$509.74 ,"$18,629,943,296 ","$57,860,686,204 "
19-Nov-20,$479.48 ,$480.12 ,$465.70 ,$471.63 ,"$12,473,929,218 ","$53,528,035,617 "
18-Nov-20,$480.35 ,$492.00 ,$465.83 ,$479.48 ,"$17,880,199,224 ","$54,412,825,617 "
17-Nov-20,$464.41 ,$482.23 ,$460.78 ,$480.36 ,"$14,593,057,877 ","$54,505,786,216 "
16-Nov-20,$447.56 ,$463.83 ,$445.50 ,$459.94 ,"$11,441,239,444 ","$52,182,517,297 "
15-Nov-20,$460.15 ,$460.99 ,$440.25 ,$447.56 ,"$10,308,617,165 ","$50,771,836,456 "
14-Nov-20,$474.63 ,$475.16 ,$452.99 ,$460.15 ,"$10,312,037,942 ","$52,193,800,907 "
13-Nov-20,$461.01 ,$475.22 ,$457.30 ,$474.63 ,"$13,191,505,725 ","$53,829,432,990 "
12-Nov-20,$462.96 ,$467.68 ,$452.07 ,$461.01 ,"$12,877,327,234 ","$52,278,353,038 "
11-Nov-20,$449.68 ,$473.58 ,$449.52 ,$462.96 ,"$14,075,403,511 ","$52,493,805,532 "
10-Nov-20,$444.17 ,$453.76 ,$439.60 ,$449.68 ,"$12,090,381,666 ","$50,981,825,542 "
9-Nov-20,$453.57 ,$457.35 ,$435.16 ,$444.16 ,"$13,704,320,630 ","$50,350,406,402 "
8-Nov-20,$435.72 ,$457.78 ,$433.15 ,$453.55 ,"$11,292,383,601 ","$51,408,911,250 "
7-Nov-20,$454.72 ,$465.68 ,$428.46 ,$435.71 ,"$18,873,289,788 ","$49,380,744,878 "
6-Nov-20,$414.07 ,$456.20 ,$412.98 ,$454.72 ,"$16,738,305,610 ","$51,528,636,308 "
